,id,url,date,content,keyword
0,1515842273371639814,https://twitter.com/txlmo_/status/1515842273371639814,2022-04-17 23:58:55+00:00,"¿Alguien más le sale? Ni siquiera tiene título, tal vez se ha filtrado sin querer o simplemente no me carga.
#LEGOStarWarsTheSkywalkerSaga #StarWars #LEGOStarWarsGame 
Además de que en la tienda de Steam no está este dlc. https://t.co/cWVtOcc1gl",#StarWars
1,1515842179381403651,https://twitter.com/theincomeblog/status/1515842179381403651,2022-04-17 23:58:33+00:00,"Rare STAMPS PERSONAL Collection Lot Worldwide Estate Collector Liquidation #208 - https://t.co/cPSNGkgxCY

#starwars #starwarsGOATS #starwarsfanart
https://t.co/pxDOXtF4hZ",#StarWars
2,1515842169738772484,https://twitter.com/ferdesoto/status/1515842169738772484,2022-04-17 23:58:30+00:00,"🥰
#StarWars #DarthVader #Pascua2022 https://t.co/FkC6pSY5R9",#StarWars
3,1515842072338608131,https://twitter.com/WundermanComics/status/1515842072338608131,2022-04-17 23:58:07+00:00,#StarWars 🔥 https://t.co/sC0wskTqef,#StarWars
4,1515841039843700744,https://twitter.com/Drgnfly5931/status/1515841039843700744,2022-04-17 23:54:01+00:00,"Yesterday was a busy day with 2 fun troops! The Autism Walk and Family fun day and Yuri's Night at the Kennedy Space Center. I have a lot of pics to post from these troops!
#starwars #501stLegion #floridagarrison #costume #cosplay #kennedyspacecenter #nasa #yurisnight #autismwalk https://t.co/2aYI2vT1zj",#StarWars
5,1515840710179803144,https://twitter.com/FrankAKadar/status/1515840710179803144,2022-04-17 23:52:42+00:00,1 DAY LEFT! KANAN THE LAST PADAWAN #12 CGC GRADED 9.6 - 1st Rae Sloane 1st cameo Inquisitor  https://t.co/rfi6cbafxp  #Marvel #comics #comicsforsale #comicsforauction #CGCcomics #CGC #gradedcomics #slabbedcomics #StarWars #Rebels #BookOfBobaFett #Kanan  #ObiWanKenobi,#StarWars
6,1515840626398576648,https://twitter.com/FrankAKadar/status/1515840626398576648,2022-04-17 23:52:22+00:00,1 DAY LEFT! Star Wars Darth Vader #1 CGC 9.2 5th Print Variant 1st Black Krrsantan  https://t.co/qy3rxvletN  #Marvel #comics #comicsforsale #comicsforauction #CGCcomics #CGC #gradedcomics #slabbedcomics #StarWars #DarthVader #BookOfBobaFett #Krrsantan #ObiWan #ObiWanKenobi,#StarWars
7,1515840545389780992,https://twitter.com/chr1s_creature/status/1515840545389780992,2022-04-17 23:52:03+00:00,"I have to represent my favorite Sith lord and my favorite color so I'm J9.
#StarWars #Lightsaber https://t.co/H56uLmQ4QA",#StarWars
8,1515840294264188932,https://twitter.com/chr1s_creature/status/1515840294264188932,2022-04-17 23:51:03+00:00,"The perfect desk doesn't ex...
#StarWars https://t.co/gqHMn0PLap",#StarWars
9,1515840178048409604,https://twitter.com/Jedimama098/status/1515840178048409604,2022-04-17 23:50:36+00:00,Enjoy your Easter weekend! 🐰🤘🏻 #StarWars #DarthVader #Vader #funny #HappyEasterSunday #HappyEaster2022 https://t.co/iMfJBaiFJ1,#StarWars
10,1515840128119357447,https://twitter.com/crf11111/status/1515840128119357447,2022-04-17 23:50:24+00:00,"@DailyColumbo @columbophile @ColumboPodcast You know if George wanted to overdub him in “Empire” fine, but when you completely change the lines and, in turn, the “Skywalker Reveal” at the end of the movie 🍿, THAT is where I draw ✍️ the line 🤦‍♂️😉🙏.  #starwars",#StarWars
11,1515839827333332992,https://twitter.com/genezhine/status/1515839827333332992,2022-04-17 23:49:12+00:00,"Supreme Leader Snoke and The Loyal Praetorian Guards.
Snoke by me
Praetorian Guards made in collab with @NoTengoTortuga
#ArtistOnTwitter #StarWars https://t.co/M5Tn6ja1w2",#StarWars
12,1515839642771214336,https://twitter.com/IntenseReiss/status/1515839642771214336,2022-04-17 23:48:28+00:00,I know Harrison Ford hated playing Han Solo but I cannot imagine the original Star Wars movie without him. #StarWars #HarrisonFord https://t.co/2eW9bpS3uc,#StarWars
13,1515839613419462663,https://twitter.com/theincomeblog/status/1515839613419462663,2022-04-17 23:48:21+00:00,"Baby Yoda Figures Keychain Lot Of 2 Pendant Star Wars Keyring New Mandalorian - https://t.co/0ZJzmBQzLP

#starwars #starwarsGOATS #starwarsfanart
https://t.co/yMxfoLB2rA",#StarWars
14,1515839251111366657,https://twitter.com/jayhousecomics/status/1515839251111366657,2022-04-17 23:46:55+00:00,Why does Twitter keep showing me Sequel Trilogy fan takes??? It’s like trying to trigger me on Purpose. #StarWars,#StarWars
15,1515839196845559809,https://twitter.com/NYGirl5757/status/1515839196845559809,2022-04-17 23:46:42+00:00,"https://t.co/S5iJR48WYV
https://t.co/hnrCx14T15
#Crypto #payment #ETH #startups #StarWars https://t.co/Evf5Ip9DfJ",#StarWars
16,1515838879336742922,https://twitter.com/gaxnzen88/status/1515838879336742922,2022-04-17 23:45:26+00:00,I never finished #STARWARSJediFallenOrder as I got bored halfway haha but as I have found a new love for Star Wars I’m gonna try again! #StarWars,#StarWars
17,1515838541913374726,https://twitter.com/EByzio/status/1515838541913374726,2022-04-17 23:44:05+00:00,Easter eggs: R2-D2 by Ainaven https://t.co/F46AnuzIQS #StarWars #R2D2 #HappyEaster,#StarWars
18,1515838435852013569,https://twitter.com/randolphlalonde/status/1515838435852013569,2022-04-17 23:43:40+00:00,"Happy Chocolate Bunny massacre day. ""as if millions of milk chocolate voices cried out in terror and were suddenly silenced"" #Easter #chocolate #starwars https://t.co/kPPshWr0Bt",#StarWars
19,1515838172462141440,https://twitter.com/Jedimoose/status/1515838172462141440,2022-04-17 23:42:37+00:00,He is risen! 😂 #StarWars https://t.co/bLr8SDA5Gl,#StarWars
20,1515838166095339520,https://twitter.com/MaybeAlabaster/status/1515838166095339520,2022-04-17 23:42:36+00:00,"Some pictures of our full collection of #funko items like #FunkoPOP #FunkoSODA

We buy and sell collections, as well as NEW stock directly from @OriginalFunko

Visit us online: https://t.co/FuZI0n8On7

#funkopopvinyl #FunkoFamily #Marvel #starwars #onepiece #MyHeroAcademia https://t.co/HJ2WP9inOV",#StarWars
21,1515837809495584772,https://twitter.com/MCDSeigler/status/1515837809495584772,2022-04-17 23:41:11+00:00,"As we watch the #Braves and #Padres play, my wonderful wife shared, ""Jurickson Profar? That sounds like a name from the future."" She's not wrong, it does sound like a mercenary from a #StarWars movie. #mlb #espn #fancyname",#StarWars
22,1515837638003015684,https://twitter.com/StarWarsToysan1/status/1515837638003015684,2022-04-17 23:40:30+00:00,Lego Star Wars Phase 2 Clone Trooper Minifigure Helmet 75028 Turbo Tank ?https://t.co/yZFrh5627O #jedi #disney #starwars https://t.co/zGIOpoiMJi,#StarWars
23,1515837414346010624,https://twitter.com/WallpaperStarWa/status/1515837414346010624,2022-04-17 23:39:37+00:00,"Dia 153
#StarWars https://t.co/EFB7lu5RVr",#StarWars
24,1515837042063671307,https://twitter.com/BotCollectibles/status/1515837042063671307,2022-04-17 23:38:08+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Axe Woves Action Figure
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:37:36.3100 PM EDT #Ad

https://t.co/viiSthMdYc",#StarWars
25,1515837041166139396,https://twitter.com/BotInventory/status/1515837041166139396,2022-04-17 23:38:08+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Axe Woves Action Figure
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:37:36.3100 PM EDT #Ad

https://t.co/Emu5YgvjFG",#StarWars
26,1515836992008957956,https://twitter.com/AlwaysB3Yurself/status/1515836992008957956,2022-04-17 23:37:56+00:00,THE FORCE IS AWAKENING WITHIN ABY | LEGO Star Wars: The Skywalker Saga P... https://t.co/nDLs2futqv via @YouTube PLAYING MORE LEGO STAR WARS: THE SKYWALKER SAGA COME JOIN US #LEGOStarWarsLaSagaSkywalker #StarWars #LEGOStarWarsGame https://t.co/btUr13H0z2,#StarWars
27,1515836988460572680,https://twitter.com/BotCollectibles/status/1515836988460572680,2022-04-17 23:37:55+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Migs Mayfeld (Morak) Action
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:36:51.7050 PM EDT #Ad

https://t.co/SFhMXkEOGf",#StarWars
28,1515836988452188167,https://twitter.com/BotInventory/status/1515836988452188167,2022-04-17 23:37:55+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Migs Mayfeld (Morak) Action
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:36:51.7050 PM EDT #Ad

https://t.co/38LvkX26zs",#StarWars
29,1515836880612470797,https://twitter.com/BotCollectibles/status/1515836880612470797,2022-04-17 23:37:29+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Koska Reeves Action Figure
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:36:51.7050 PM EDT #Ad

https://t.co/a62Xitg9Y4",#StarWars
30,1515836880516009986,https://twitter.com/BotInventory/status/1515836880516009986,2022-04-17 23:37:29+00:00,"[$13.99] [PRE-ORDER]
Star Wars The Vintage Collection Koska Reeves Action Figure
#starwars
Source: Target Search
Reason: Shipping availability: PRE_ORDER_SELLABLE

07:36:51.7050 PM EDT #Ad

https://t.co/sJnrE0lMlY",#StarWars
31,1515836746553970688,https://twitter.com/Odinsonschild/status/1515836746553970688,2022-04-17 23:36:57+00:00,@starwars #order66 #StarWars https://t.co/6KdM5iXpuC,#StarWars
32,1515836460083073025,https://twitter.com/VaderReviews/status/1515836460083073025,2022-04-17 23:35:49+00:00,Just in case you missed it last night! Check out our #BehindTheScenes look at the #VFX of our up and coming #StarWars #FanFilm #FallenJedi help spread the word and #Retweet #VaderReviews https://t.co/AmPlY2Yaah,#StarWars
33,1515836439656906754,https://twitter.com/BaymanFOX03/status/1515836439656906754,2022-04-17 23:35:44+00:00,"Sabine, Ezra, i have your back

#StarWars",#StarWars
34,1515836152279932931,https://twitter.com/natbrezina/status/1515836152279932931,2022-04-17 23:34:36+00:00,"Darth #Vader serves his master Emperor Joe #Biden
Vader: ""Fuck this story again.. Fuck me with the light saber"" 😂

@POTUS #StarWars 
-&gt; https://t.co/rGvzfAxibq",#StarWars
35,1515836058608484354,https://twitter.com/WorrtsAndAll/status/1515836058608484354,2022-04-17 23:34:13+00:00,We're back! All new episode drops tomorrow with a look at #Kenobi between years! Check it out wherever you get your #podcast #StarWars,#StarWars
36,1515836001259769866,https://twitter.com/madved_mad/status/1515836001259769866,2022-04-17 23:34:00+00:00,Where did you get this ship? 🐻#StarWarsTheSkywalkerSaga #funnyclip #daillygameclip #StarWars #StarWarsDay #madved https://t.co/X0bm7q4tvF,#StarWars
37,1515835946998145035,https://twitter.com/FunMovieTVFan/status/1515835946998145035,2022-04-17 23:33:47+00:00,"#StarWars
vs
#Spaceballs https://t.co/P0Tm3gLBV1",#StarWars
38,1515835251125280768,https://twitter.com/ComCodyCC2224/status/1515835251125280768,2022-04-17 23:31:01+00:00,I really want to a write a fan fiction where Jedi encounter the Xenomorph species. #StarWars #alien https://t.co/J0yrGvzMh3,#StarWars
39,1515835083831267341,https://twitter.com/_aceo4/status/1515835083831267341,2022-04-17 23:30:21+00:00,"I didn’t think Star Wars would make me emotional anymore after the death of Han, Leia, and Luke AND when Mando says goodbye to Grogu, BUT HOLY CRAP Revenge of the Sith is emotional. #Vader #LEGOStarWarsGame #Skywalker #StarWars",#StarWars
40,1515835006157049860,https://twitter.com/memepipa/status/1515835006157049860,2022-04-17 23:30:02+00:00,It's just a scratch #StarWars https://t.co/FQk3srpJx4,#StarWars
41,1515834999458643968,https://twitter.com/Jcjpl/status/1515834999458643968,2022-04-17 23:30:01+00:00,This is how I take my bathrobe off. #StarWars https://t.co/j7q80WOZQP,#StarWars
42,1515834994509426692,https://twitter.com/SuperHeroSpeak/status/1515834994509426692,2022-04-17 23:30:00+00:00,have you heard @pramsey342 is Tapped as a Director of #Ahsoka the Latest #StarWars Series? what do you think of this choice? click here for our opinion: https://t.co/uJZuBQlC53 #RT #GWAllStars #SuperHeroSpeak https://t.co/xEMwzQV3sj,#StarWars
43,1515834933939421199,https://twitter.com/rixard___/status/1515834933939421199,2022-04-17 23:29:45+00:00,Preciso urgentemente maratonar #StarWars,#StarWars
44,1515834004800483329,https://twitter.com/OriginalFarinha/status/1515834004800483329,2022-04-17 23:26:04+00:00,And another one… #hotstepper #starwars #darkside #darthvader #graffitiart https://t.co/zoBzd9PEAQ,#StarWars
45,1515834002820968451,https://twitter.com/HPaintshop/status/1515834002820968451,2022-04-17 23:26:03+00:00,"おはヨーダ ☀️

今日はドラマのオビワンで登場することを祈ってちょっとグレた #ヨーダ です♫

自分は引退後のヨーダ も良いけどやっぱりエピソード2のヨーダ が好きですね👍

Have a nice day 👍

#starwars #yoda #DisneyPlus #illustration #イラスト #ヨーダ #スターウォーズ https://t.co/laxXgAsPFF",#StarWars
46,1515833996302819334,https://twitter.com/amblingsoul/status/1515833996302819334,2022-04-17 23:26:02+00:00,"#LEGOs, #StarWars, some of my favorite SW content creators! How can we resist? https://t.co/ynYjEdAJ4A",#StarWars
47,1515833902652440581,https://twitter.com/MackWorrall/status/1515833902652440581,2022-04-17 23:25:39+00:00,"What I find compelling dramaturgically about both #Zelda and #StarWars is that there are new entries that riff on similar ideas; telling the same story as before.

It’s fun to explore new threads of those stories and see how it grows over time.",#StarWars
48,1515833707692711942,https://twitter.com/Nextgenacesleak/status/1515833707692711942,2022-04-17 23:24:53+00:00,"Development on Star Wars: Eclipse going better than previously reported

#StarWars
#StarWarsFans #quanticdream 
#leaks #games #PlayStation #Xbox

https://t.co/bydNqkFApw",#StarWars
49,1515833682543591426,https://twitter.com/noshitan1/status/1515833682543591426,2022-04-17 23:24:47+00:00,"GM

#49 “c3po gorilla”
mintしました🦍💨

今回もオファー受付します
今夜23時締切
polygonです

よろしくお願いします

#nft #nftart #StarWars #c3po 

https://t.co/0BIOKKWppt https://t.co/qQ20CiCQ0v",#StarWars
50,1516204643029762054,https://twitter.com/LivingForcePod/status/1516204643029762054,2022-04-18 23:58:51+00:00,"#StarWars Celebration Preparation is underway with a Youtini survival guide to peak your enjoyment whether attending in-person or watching the streams online!

Let us know your tips and tricks for convention newbies!

YouTube: https://t.co/ojTFjwY4Pe",#StarWars
51,1516204395700137986,https://twitter.com/RepublicaTecn0/status/1516204395700137986,2022-04-18 23:57:52+00:00,"¿Cómo lograron replicar el universo de Star Wars para este videojuego?

Los desarrolladores de Lego Star Wars: The Skywalker Saga lo explican en detalle.

¡Mira acá el video! ▶️https://t.co/1HD9BvdF0U #StarWars https://t.co/KnqAETx1z3",#StarWars
52,1516204395620356097,https://twitter.com/lifeinbrick/status/1516204395620356097,2022-04-18 23:57:52+00:00,"“Hello there!”

#lego #starwars #legostarwars #obiwankenobi #theinquisitor #inquisitor #obiwan #kenobi #jedi #jedihunter #disneyplus #maytheforcebewithyou #theforceisstrongwiththisone #obiwankenobitrailer #duelofthefates #legostagram #toystagram #instale… https://t.co/5zGrMQTCD8 https://t.co/d5BVdpll4M",#StarWars
53,1516204347570462721,https://twitter.com/mstechdragon/status/1516204347570462721,2022-04-18 23:57:40+00:00,Jedi Master Avar Kriss. #StarWars #Jedi #avarkriss #TheHighRepublic #cosplay @Master_Avar @Disney https://t.co/3zsTk6RCJB,#StarWars
54,1516203935110819843,https://twitter.com/wtfLisaTarot/status/1516203935110819843,2022-04-18 23:56:02+00:00,https://t.co/WAaPcyPzJa #ebay #StarWars #Funko #keychains #keychain #FunkoPOP #HanSolo #ebayseller #ebaystore #onlineshopping,#StarWars
55,1516203814143074308,https://twitter.com/aspire_official/status/1516203814143074308,2022-04-18 23:55:33+00:00,Still a top tier #StarWars film! Best of the Disney era! 🔥 https://t.co/gBHg5oJmYC,#StarWars
56,1516203344574009348,https://twitter.com/ellelljaytoo/status/1516203344574009348,2022-04-18 23:53:41+00:00,"#QuoteOfTheDay @bobafett #quotes #starwars 

""Uh-oh, a drunk wookiee. This isn't gonna be good.""

                       -- the Twitterless Hubs https://t.co/Eej7ZnRgol",#StarWars
57,1516203196259180546,https://twitter.com/CosmoMoose/status/1516203196259180546,2022-04-18 23:53:06+00:00,"Do you like Star Wars music? The Force is with this fan film score to ""Shadow of the Mandalorian"". #starwars #mandalorian https://t.co/lkZMnyAwCM",#StarWars
58,1516202855673253895,https://twitter.com/gameinstitute/status/1516202855673253895,2022-04-18 23:51:45+00:00,"If you're a fan of video games you're likely to have a love for at least one of the many Star Wars games that exist. See what EA has coming next and what that means for the industry as a whole. #starwars #gaming
https://t.co/MqEaMXrbFg",#StarWars
59,1516202812685885441,https://twitter.com/DannyNotDevito7/status/1516202812685885441,2022-04-18 23:51:34+00:00,"This is the most stupid, ridiculous theory I’ve ever heard.. he turned to the dark side to save padme.. which was the whole plot of episode 3 #StarWars https://t.co/kyKxIZSQ4C",#StarWars
60,1516202697564864513,https://twitter.com/LjPynn/status/1516202697564864513,2022-04-18 23:51:07+00:00,"Me right now lmfao. 

12.5% sale if you can pay *before* the 24th of April!

#Drawings #ArtCommissins #StarWars #FanArt #ArtistsOnTwitter #Commissions https://t.co/GSYNf2wC0a",#StarWars
61,1516202400637505545,https://twitter.com/ONerdMaster/status/1516202400637505545,2022-04-18 23:49:56+00:00,"Caminhei 11,7kms por meio de 14740 passos e gastei 563 calorias. Tudo devidamente registrado no meu smartwatch #Amazfitbip #starwars #GuerranasEstrelas #mandalorean #mandaloriano https://t.co/MXPWIJOd4Q",#StarWars
62,1516202284702593030,https://twitter.com/OakhurstStudios/status/1516202284702593030,2022-04-18 23:49:29+00:00,#starwars #Goodwill online auction $13 https://t.co/FYbBoXxdpm,#StarWars
63,1516202220420796418,https://twitter.com/FragranceMaevyn/status/1516202220420796418,2022-04-18 23:49:13+00:00,"May the 4th is nearly here and we have a new lineup of incredible Star Wars™ and The Mandalorian™ products — 
Three brand new Buddies,and The Child – Scentsy Wall Fan Diffuser and matching Scentsy Pods in The Mandalorian™: Air of Adventure fragrance!

#StarWars #maythe4th https://t.co/A96Tdfmiv0",#StarWars
64,1516201794141327361,https://twitter.com/Vishnubn790323/status/1516201794141327361,2022-04-18 23:47:32+00:00,"Movie script and collectibles for sale
#marvel #starwars #dc #batman #nftart",#StarWars
65,1516201715942445059,https://twitter.com/toxtra/status/1516201715942445059,2022-04-18 23:47:13+00:00,"@SecretFriendsU   Co-op Mode records in an hour, let us know what you'd Buy,Rent or Return #StarWars edition

Masters of teras Kasi
Star Wars Kinect
Star Wars Super Bombad Racing https://t.co/necGU4Vxqu",#StarWars
66,1516201408403734529,https://twitter.com/J_PaceYourself/status/1516201408403734529,2022-04-18 23:46:00+00:00,"I've got the week off (on school holidays), I've got my Vegemite toast and I'm still in my pyjamas playing Lego Star Wars. This is the closest I've felt to being a child in a long time 😍 #LEGOStarWarsTheSkywalkerSaga #starwars",#StarWars
67,1516201227016712197,https://twitter.com/KwingsLetsPlays/status/1516201227016712197,2022-04-18 23:45:16+00:00,"#StarWars #LegoStarWars #SkywalkerSaga #youtubegaming  #kwingsletsplays

https://t.co/8krXWs0PEc
LEGO STAR WARS Skywalker Saga Part 25 Free Roaming

@LSWGame

@KwingReviews

@KwifeReviews

@YouTubeGaming

@TTGames",#StarWars
68,1516200842759704594,https://twitter.com/EmperorsSnowman/status/1516200842759704594,2022-04-18 23:43:45+00:00,Who were the STAR WARS B’omarr Monks? SEE FULL VIDEO at emperors snowman YouTube channel #StarWars #StarWarsFans #starwarsnsfw #starwarsart #aliens #creature #mondaythoughts https://t.co/4P7F93xBgv,#StarWars
69,1516200838464782342,https://twitter.com/GrnMtlB0x/status/1516200838464782342,2022-04-18 23:43:44+00:00,"#Hasbro #StarWars collectors, did we ever get better versions of Sebulba and Podracer Anakin? And am I missing any Podracers? Thanks! @holochronicles @BanthaSkullcom @bossksbounty @onlyonekenobi @SwChamp @PlatinumAl @yak_face 
#BackTVC #Save375 https://t.co/PGdw8bRisM",#StarWars
70,1516200229766406145,https://twitter.com/Descojone/status/1516200229766406145,2022-04-18 23:41:19+00:00,El Retorno del Librero... #StarWars https://t.co/h6FecPu73F,#StarWars
71,1516199903114010629,https://twitter.com/Jedimama098/status/1516199903114010629,2022-04-18 23:40:01+00:00,The smirk is everything #StarWars #StarWarsFans #funny #hansolo #BenSolo #joke #jokes #humor #nerdhumor #nerdygirl https://t.co/8e4zeB34lp,#StarWars
72,1516199238392324109,https://twitter.com/mpk_tonfa/status/1516199238392324109,2022-04-18 23:37:22+00:00,"Live at 8pm est

#LIVE 
#StarWars 
#LEGOStarWarsGame 
#mpktonfa",#StarWars
73,1516199159128338434,https://twitter.com/FrankAKadar/status/1516199159128338434,2022-04-18 23:37:03+00:00,ENDS TOMORROW! Star Wars Darth Vader #1 CGC 9.2 5th Print Variant 1st Black Krrsantan  https://t.co/qy3rxvletN  #Marvel #comics #comicsforsale #comicsforauction #CGCcomics #CGC #gradedcomics #slabbedcomics #StarWars #DarthVader #BookOfBobaFett #Krrsantan #ObiWan #ObiWanKenobi,#StarWars
74,1516199137452396545,https://twitter.com/BanthaSkullcom/status/1516199137452396545,2022-04-18 23:36:58+00:00,#Walmart #StarWars https://t.co/YijrekZl6c,#StarWars
75,1516199099594330121,https://twitter.com/IainBancarz/status/1516199099594330121,2022-04-18 23:36:49+00:00,"Z, age 7: Luke Skywalker isn't real. Anyway, he would be dead by now.

☠

#TheyGrowUpFast #StarWars
@MarkHamill https://t.co/yn0nBi1EDb",#StarWars
76,1516199086059368448,https://twitter.com/FrankAKadar/status/1516199086059368448,2022-04-18 23:36:46+00:00,ENDS TOMORROW! KANAN THE LAST PADAWAN #12 CGC GRADED 9.6 - 1st Rae Sloane 1st cameo Inquisitor  https://t.co/rfi6cbafxp  #Marvel #comics #comicsforsale #comicsforauction #CGCcomics #CGC #gradedcomics #slabbedcomics #StarWars #Rebels #BookOfBobaFett #Kanan  #ObiWanKenobi,#StarWars
77,1516198943155175430,https://twitter.com/armatiotoys/status/1516198943155175430,2022-04-18 23:36:12+00:00,"A ver, de estos 4 relojes ¿cuál es el que te gusta más? Elige solo uno. 

#MarioBros #Sonic #SpiderMan  #StarWars https://t.co/tfjC0NPUY8",#StarWars
78,1516198877203894274,https://twitter.com/mommyderk/status/1516198877203894274,2022-04-18 23:35:56+00:00,@OriginalFunko @GameStop @TheBadBatch #FunkoPOP #Giveaway #StarWars @TheBadBatch,#StarWars
79,1516198718566907908,https://twitter.com/gh0stfacespace/status/1516198718566907908,2022-04-18 23:35:18+00:00,#StarWarsFans #starwars,#StarWars
80,1516198640905334788,https://twitter.com/madved_mad/status/1516198640905334788,2022-04-18 23:35:00+00:00,What do we do? There must be something 🐻 #StarWarsTheSkywalkerSaga #funnyclip #daillygameclip #StarWars #StarWarsDay #madved https://t.co/W6lBmcEAiT,#StarWars
81,1516198273677246470,https://twitter.com/MemeMuseum42/status/1516198273677246470,2022-04-18 23:33:32+00:00,#startrek #starwars #meme https://t.co/trpEsPcaou,#StarWars
82,1516198255490650129,https://twitter.com/thedisneybound/status/1516198255490650129,2022-04-18 23:33:28+00:00,🧡⭐️✨ #starwars #disneyland #disneyworld https://t.co/UQG9escVuo,#StarWars
83,1516198218916315137,https://twitter.com/Gamerdad30001/status/1516198218916315137,2022-04-18 23:33:19+00:00,Facts #parenting #memes #starwars https://t.co/UyKc5mWeiF,#StarWars
84,1516198067430883332,https://twitter.com/pyopyopyon1/status/1516198067430883332,2022-04-18 23:32:43+00:00,Ahsoka Tano to get her own novel - https://t.co/qxsYeYPOQj #StarWarsRebels #StarWars #AhsokaTano #AhsokaLives Thu Mar 31 21:24:41 +0000 2016,#StarWars
85,1516197876766027777,https://twitter.com/Cellfan1/status/1516197876766027777,2022-04-18 23:31:58+00:00,#Misstrauensvotum #StarWars #Senat,#StarWars
86,1516197812635156481,https://twitter.com/StarWarsCop/status/1516197812635156481,2022-04-18 23:31:42+00:00,"As we all know in #StarWars and the #SkywalkerSaga good will always overcome. 

Let’s go @Raptors!! #WeTheNorth 

I made sure my helmet matched my outfit today. https://t.co/52Uqwjz7g5",#StarWars
87,1516197754988544001,https://twitter.com/QuinTeeezy/status/1516197754988544001,2022-04-18 23:31:29+00:00,Chewwie was the only real nigga #StarWars,#StarWars
88,1516197731932418051,https://twitter.com/TurnerVibie/status/1516197731932418051,2022-04-18 23:31:23+00:00,So good I had to share! Check out all the items I'm loving on @Poshmarkapp from @acreativemessny #poshmark #fashion #style #shopmycloset #freeplanet #anthropologie #starwars: https://t.co/CJXq35zXsN https://t.co/urdMRMuDCv,#StarWars
89,1516197627196747776,https://twitter.com/luvgrogu/status/1516197627196747776,2022-04-18 23:30:58+00:00,"까꿍

#Grogu #babyyoda #TheMandalorian #ThisIsTheWay #StarWars https://t.co/4TQgBsi1fV",#StarWars
90,1516197613535899651,https://twitter.com/luvgrogu/status/1516197613535899651,2022-04-18 23:30:55+00:00,"😚

#Grogu #babyyoda #TheMandalorian #ThisIsTheWay #StarWars https://t.co/bga66DsQdD",#StarWars
91,1516197442215104517,https://twitter.com/TferThomas/status/1516197442215104517,2022-04-18 23:30:14+00:00,"GameRant: #LEGO #StarWars : The Skywalker Saga Image Shows Grogu, Yaddle, and Yoda Together.
https://t.co/9cdqY8mIn1 @gamerant",#StarWars
92,1516197113788440578,https://twitter.com/RayeRaye0867/status/1516197113788440578,2022-04-18 23:28:56+00:00,So good I had to share! Check out all the items I'm loving on @Poshmarkapp #poshmark #fashion #style #shopmycloset #venus #starwars #allisondaley: https://t.co/5hORhmTGcB https://t.co/Mhm9C3HcKu,#StarWars
93,1516196840877826052,https://twitter.com/InnovatedStudi1/status/1516196840877826052,2022-04-18 23:27:51+00:00,"Finally got the dome off the printer, this thing is massive, Darth Vader was an impressive specimen, most impressive. This thing is huge.
https://t.co/By8MwtjHB5
#kenobi #vader #kenobivsvader #starwars #themeparks https://t.co/nIRqFqoIqf",#StarWars
94,1516196071617138690,https://twitter.com/StarWarsTinder/status/1516196071617138690,2022-04-18 23:24:47+00:00,"You know in 2015, my little #StarWars group SWAG77 promoted the ship: #Thrawn X #SabineWren from #StarWarsRebels. When we commissioned fan art, we used several sources to present our ideas to artists &amp; they came back with great art. This one by Elithien https://t.co/l9kz5ojZkj",#StarWars
95,1516196036729085952,https://twitter.com/SWT_Channel/status/1516196036729085952,2022-04-18 23:24:39+00:00,@TheFirstOkiro Love it. Still have my 2011 BluRay collection with this cover. I was stunned to discover this art was inspired by Brian Ashmore's 1993 painting for #StarWars TOPPS cards. Source:  https://t.co/J4htU7gZG6 https://t.co/XgXA6VBzdw,#StarWars
96,1516195493101154309,https://twitter.com/bleedingcool/status/1516195493101154309,2022-04-18 23:22:29+00:00,#LEGO brings the Clone Wars to life with their new #StarWars set featuring #MaceWindu and his 187th Clones https://t.co/UCdUdb32Xc,#StarWars
97,1516195339321159680,https://twitter.com/DyanKonicek/status/1516195339321159680,2022-04-18 23:21:53+00:00,"Our voyage on the Galactic StarCruiser was amazing!  Thank you to the entire crew of the Halcyon for an unforgettable experience.  A Sith, a scoundrel, a Twi’lek, and a droid mechanic walk into Batuu…..  #StarWars #DisneyStarCruiser #Halycon #ThankyouDisney!!! https://t.co/jpc33OUQta",#StarWars
98,1516195303614992387,https://twitter.com/SWT_Channel/status/1516195303614992387,2022-04-18 23:21:44+00:00,Just put this here. I honestly don't know what to make of this. Total blank. #StarWars for #SLY https://t.co/0RyBXEHqgn,#StarWars
99,1516195110345752581,https://twitter.com/TheMothRules/status/1516195110345752581,2022-04-18 23:20:58+00:00,"#StarWars 
Obi Wan used a gun like once in Revenge of the Sith &amp; then he tossed it. This is nonsense. https://t.co/IYBrF5lnVZ",#StarWars
